indicator_id,indicator_name,parent_code,parent_name,area_code,area_name,area_type,sex,age,category_type,category,time_period,value,lower_ci_95.0_limit,upper_ci_95.0_limit,lower_ci_99.8_limit,upper_ci_99.8_limit,count,denominator,value_note,recent_trend,compared_to_england_value_or_percentiles,column_not_used,time_period_sortable,new_data,compared_to_goal,time_period_range
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000830,Hale Barns,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.34783,3.02268,8.93458,2.22692,11.83705,10.0,230.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000831,Hale Central,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.6875,3.35356,8.36782,2.58404,10.67105,15.0,320.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000832,Longford,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.6087,5.32554,10.1295,4.41774,12.06289,35.0,460.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000833,Priory,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.54545,3.30967,7.42093,2.62665,9.23241,20.0,440.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000834,St Mary's,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.22892,4.93321,9.90252,4.03099,11.95519,30.0,415.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000835,Sale Moor,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.05882,4.60813,9.3787,3.7519,11.36737,30.0,425.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000836,Stretford,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.33333,7.26283,13.33879,6.07583,15.70741,35.0,375.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000837,Timperley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.14286,4.39313,9.61352,3.50498,11.85931,25.0,350.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000838,Urmston,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.14286,4.40576,9.64036,3.51508,11.89183,25.0,350.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000839,Village,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.09091,6.42244,12.64374,5.26874,15.15399,30.0,330.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000840,Abram,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.28571,11.67917,17.67827,10.32516,19.78381,75.0,525.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000841,Ashton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.09091,6.21064,13.02935,5.00287,15.85149,25.0,275.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000842,Aspull New Springs Whelley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.0,8.80995,15.30545,7.48336,17.75261,45.0,375.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000843,Astley Mosley Common,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.75,5.93459,11.35969,4.91103,13.53595,35.0,400.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000844,Atherleigh,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.14493,7.11741,13.41803,5.90924,15.90194,35.0,345.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000845,Atherton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.14493,7.92796,14.51499,6.6344,17.06427,35.0,345.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000846,Bryn,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.5,9.12677,16.88826,7.60471,19.86884,35.0,280.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000847,Douglas,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.35955,10.04215,16.27106,8.70375,18.53683,55.0,445.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000848,Golborne and Lowton West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.29412,7.45085,13.9004,6.20322,16.42504,35.0,340.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000849,Hindley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.25,8.03867,14.09841,6.813,16.40402,45.0,400.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000850,Hindley Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.44776,7.35411,13.84797,6.10646,16.40105,35.0,335.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000851,Ince,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.75269,8.40437,14.07484,7.21975,16.188,50.0,465.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000852,Leigh East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.53846,8.69093,15.0159,7.39511,17.39624,45.0,390.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000853,Leigh South,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.0,7.57486,13.14795,6.44198,15.26768,45.0,450.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000854,Leigh West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.34483,7.82919,12.7324,6.78706,14.54496,60.0,580.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000855,Lowton East,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.21053,6.26703,11.97588,5.18697,14.25703,35.0,380.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000856,Orrell,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.8125,5.84492,11.96114,4.74449,14.48093,25.0,320.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000857,Pemberton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.7451,9.99072,15.76754,8.72854,17.84853,65.0,510.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000858,Shevington with Lower Ground,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.51613,10.39549,18.04962,8.82058,20.89476,45.0,310.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000859,Standish with Langtree,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.64198,6.29506,11.81038,5.23804,13.99775,35.0,405.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000860,Tyldesley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.66667,7.66016,13.82948,6.43855,16.21043,40.0,375.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000861,Wigan Central,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.83607,6.7019,13.32179,5.48081,15.9942,30.0,305.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000862,Wigan West,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.92405,10.80068,17.59994,9.34064,20.06525,55.0,395.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000863,Winstanley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,9.85915,6.7341,12.83802,5.57479,15.26361,35.0,355.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000864,Worsley Mesnes,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.44776,7.86384,14.51874,6.56476,17.10369,35.0,335.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000886,Allerton and Hunts Cross,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.33333,6.59604,11.36175,5.62618,13.18222,45.0,540.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000887,Anfield,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.20755,10.6287,16.41723,9.34351,18.4771,70.0,530.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000888,Belle Vale,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.40351,8.71929,13.86806,7.60519,15.7433,65.0,570.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000889,Central,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,11.36364,7.03547,15.1319,5.61986,18.47454,25.0,220.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000890,Childwall,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,7.86517,6.12006,11.30031,5.11701,13.34495,35.0,445.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000891,Church,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,5.95238,4.43409,9.14878,3.5969,11.129,25.0,420.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000892,Clubmoor,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,15.45455,12.48502,18.48626,11.10818,20.56601,85.0,550.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000893,County,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.20755,10.37835,16.09243,9.11393,18.13188,70.0,530.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000894,Cressington,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,6.08696,4.12993,7.97764,3.41469,9.55408,35.0,575.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000895,Croxteth,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.37113,9.52945,15.3442,8.27749,17.46152,60.0,485.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000896,Everton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.59843,9.98662,15.11248,8.83622,16.92825,80.0,635.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000897,Fazakerley,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.76147,11.41222,17.24239,10.09605,19.29029,75.0,545.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000898,Greenbank,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.69565,6.37363,13.99818,5.06522,17.19611,20.0,230.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000899,Kensington and Fairfield,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.44538,11.24325,16.78444,9.98366,18.72359,80.0,595.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000900,Kirkdale,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.51613,11.92278,17.45231,10.64759,19.36581,90.0,620.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000901,Knotty Ash,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,15.0,11.32951,18.19962,9.83762,20.66893,60.0,400.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000902,Mossley Hill,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,4.05405,2.6937,6.94521,2.0598,8.94525,15.0,370.0,,Cannot be calculated,Better,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000903,Norris Green,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.13043,11.90124,16.38022,10.82884,17.89208,130.0,920.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000904,Old Swan,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,14.56311,11.40464,17.41981,10.05596,19.54154,75.0,515.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000905,Picton,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,15.21739,12.99809,18.39834,11.72277,20.23344,105.0,690.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000906,Princes Park,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,10.31746,8.0618,12.80442,7.03708,14.53764,65.0,630.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000907,Riverside,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,12.37113,9.89657,15.79367,8.61774,17.92845,60.0,485.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000908,St Michael's,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,8.69565,5.39967,12.64778,4.2192,15.79748,20.0,230.0,,Cannot be calculated,Similar,Not compared,20210000,,,3y
93105,"Reception prevalence of obesity (including severe obesity), 3 years data combined",E92000001,England,E05000909,Speke-Garston,Electoral Wards (2021),Persons,4-5 yrs,,,2021/22 - 23/24,13.73626,11.46056,15.90909,10.40224,17.41875,125.0,910.0,,Cannot be calculated,Worse,Not compared,20210000,,,3y
